Time(s),Voltage(V)
-6.2800000000,-0.0051406250
-6.2760000000,-0.0049062500
-6.2720000000,-0.0050468750
-6.2680000000,-0.0047500000
-6.2640000000,-0.0049531250
-6.2600000000,-0.0050312500
-6.2560000000,-0.0048750000
-6.2520000000,-0.0049218750
-6.2480000000,-0.0049687500
-6.2440000000,-0.0049843750
-6.2400000000,-0.0049843750
-6.2360000000,-0.0050468750
-6.2320000000,-0.0048437500
-6.2280000000,-0.0050156250
-6.2240000000,-0.0050000000
-6.2200000000,-0.0050156250
-6.2160000000,-0.0049531250
-6.2120000000,-0.0050000000
-6.2080000000,-0.0050625000
-6.2040000000,-0.0051250000
-6.2000000000,-0.0050000000
-6.1960000000,-0.0051093750
-6.1920000000,-0.0048125000
-6.1880000000,-0.0050468750
-6.1840000000,-0.0049218750
-6.1800000000,-0.0049218750
-6.1760000000,-0.0050781250
-6.1720000000,-0.0053437500
-6.1680000000,-0.0050156250
-6.1640000000,-0.0050937500
-6.1600000000,-0.0051718750
-6.1560000000,-0.0049218750
-6.1520000000,-0.0051093750
-6.1480000000,-0.0049531250
-6.1440000000,-0.0051875000
-6.1400000000,-0.0048281250
-6.1360000000,-0.0048593750
-6.1320000000,-0.0050312500
-6.1280000000,-0.0049062500
-6.1240000000,-0.0051406250
-6.1200000000,-0.0050625000
-6.1160000000,-0.0049062500
-6.1120000000,-0.0052187500
-6.1080000000,-0.0049062500
-6.1040000000,-0.0049218750
-6.1000000000,-0.0050156250
-6.0960000000,-0.0050781250
-6.0920000000,-0.0050312500
-6.0880000000,-0.0048750000
-6.0840000000,-0.0049375000
-6.0800000000,-0.0049062500
-6.0760000000,-0.0052187500
-6.0720000000,-0.0051875000
-6.0680000000,-0.0051406250
-6.0640000000,-0.0049218750
-6.0600000000,-0.0049687500
-6.0560000000,-0.0051718750
-6.0520000000,-0.0048750000
-6.0480000000,-0.0050000000
-6.0440000000,-0.0052343750
-6.0400000000,-0.0049687500
-6.0360000000,-0.0051718750
-6.0320000000,-0.0051875000
-6.0280000000,-0.0049687500
-6.0240000000,-0.0050468750
-6.0200000000,-0.0050156250
-6.0160000000,-0.0050625000
-6.0120000000,-0.0047812500
-6.0080000000,-0.0049062500
-6.0040000000,-0.0052031250
-6.0000000000,-0.0047968750
-5.9960000000,-0.0048906250
-5.9920000000,-0.0049218750
-5.9880000000,-0.0051250000
-5.9840000000,-0.0050625000
-5.9800000000,-0.0049218750
-5.9760000000,-0.0046718750
-5.9720000000,-0.0049687500
-5.9680000000,-0.0049062500
-5.9640000000,-0.0050468750
-5.9600000000,-0.0049843750
-5.9560000000,-0.0050312500
-5.9520000000,-0.0049375000
-5.9480000000,-0.0051875000
-5.9440000000,-0.0051875000
-5.9400000000,-0.0049843750
-5.9360000000,-0.0048281250
-5.9320000000,-0.0050781250
-5.9280000000,-0.0049531250
-5.9240000000,-0.0050468750
-5.9200000000,-0.0049531250
-5.9160000000,-0.0051562500
-5.9120000000,-0.0048437500
-5.9080000000,-0.0051406250
-5.9040000000,-0.0052031250
-5.9000000000,-0.0049062500
-5.8960000000,-0.0049687500
-5.8920000000,-0.0049062500
-5.8880000000,-0.0051875000
-5.8840000000,-0.0047500000
-5.8800000000,-0.0050000000
-5.8760000000,-0.0050937500
-5.8720000000,-0.0049375000
-5.8680000000,-0.0051875000
-5.8640000000,-0.0050468750
-5.8600000000,-0.0048750000
-5.8560000000,-0.0052031250
-5.8520000000,-0.0048750000
-5.8480000000,-0.0049375000
-5.8440000000,-0.0049375000
-5.8400000000,-0.0050312500
-5.8360000000,-0.0050000000
-5.8320000000,-0.0049062500
-5.8280000000,-0.0049531250
-5.8240000000,-0.0049843750
-5.8200000000,-0.0049218750
-5.8160000000,-0.0052500000
-5.8120000000,-0.0049843750
-5.8080000000,-0.0047031250
-5.8040000000,-0.0051406250
-5.8000000000,-0.0051093750
-5.7960000000,-0.0050000000
-5.7920000000,-0.0050625000
-5.7880000000,-0.0051718750
-5.7840000000,-0.0048593750
-5.7800000000,-0.0048593750
-5.7760000000,-0.0051875000
-5.7720000000,-0.0048593750
-5.7680000000,-0.0050000000
-5.7640000000,-0.0049375000
-5.7600000000,-0.0050468750
-5.7560000000,-0.0047031250
-5.7520000000,-0.0049531250
-5.7480000000,-0.0051406250
-5.7440000000,-0.0051562500
-5.7400000000,-0.0050781250
-5.7360000000,-0.0049687500
-5.7320000000,-0.0049062500
-5.7280000000,-0.0051718750
-5.7240000000,-0.0050000000
-5.7200000000,-0.0048125000
-5.7160000000,-0.0049843750
-5.7120000000,-0.0050625000
-5.7080000000,-0.0050468750
-5.7040000000,-0.0050156250
-5.7000000000,-0.0050937500
-5.6960000000,-0.0050000000
-5.6920000000,-0.0050781250
-5.6880000000,-0.0051406250
-5.6840000000,-0.0049843750
-5.6800000000,-0.0047031250
-5.6760000000,-0.0050781250
-5.6720000000,-0.0049843750
-5.6680000000,-0.0048750000
-5.6640000000,-0.0049375000
-5.6600000000,-0.0051875000
-5.6560000000,-0.0050156250
-5.6520000000,-0.0049375000
-5.6480000000,-0.0052031250
-5.6440000000,-0.0049687500
-5.6400000000,-0.0049218750
-5.6360000000,-0.0049531250
-5.6320000000,-0.0051093750
-5.6280000000,-0.0048281250
-5.6240000000,-0.0048750000
-5.6200000000,-0.0050937500
-5.6160000000,-0.0049062500
-5.6120000000,-0.0051250000
-5.6080000000,-0.0049687500
-5.6040000000,-0.0049531250
-5.6000000000,-0.0052031250
-5.5960000000,-0.0049218750
-5.5920000000,-0.0049218750
-5.5880000000,-0.0047968750
-5.5840000000,-0.0050781250
-5.5800000000,-0.0050625000
-5.5760000000,-0.0050625000
-5.5720000000,-0.0049687500
-5.5680000000,-0.0050312500
-5.5640000000,-0.0051562500
-5.5600000000,-0.0050625000
-5.5560000000,-0.0048906250
-5.5520000000,-0.0048906250
-5.5480000000,-0.0050312500
-5.5440000000,-0.0049843750
-5.5400000000,-0.0049843750
-5.5360000000,-0.0050937500
-5.5320000000,-0.0052812500
-5.5280000000,-0.0048281250
-5.5240000000,-0.0050937500
-5.5200000000,-0.0050156250
-5.5160000000,-0.0049687500
-5.5120000000,-0.0050000000
-5.5080000000,-0.0051250000
-5.5040000000,-0.0051562500
-5.5000000000,-0.0048437500
-5.4960000000,-0.0050312500
-5.4920000000,-0.0050781250
-5.4880000000,-0.0048281250
-5.4840000000,-0.0050156250
-5.4800000000,-0.0049843750
-5.4760000000,-0.0049687500
-5.4720000000,-0.0051875000
-5.4680000000,-0.0049531250
-5.4640000000,-0.0048906250
-5.4600000000,-0.0049375000
-5.4560000000,-0.0052343750
-5.4520000000,-0.0050625000
-5.4480000000,-0.0049375000
-5.4440000000,-0.0048906250
-5.4400000000,-0.0051875000
-5.4360000000,-0.0051093750
-5.4320000000,-0.0050625000
-5.4280000000,-0.0049062500
-5.4240000000,-0.0049531250
-5.4200000000,-0.0050625000
-5.4160000000,-0.0052031250
-5.4120000000,-0.0050000000
-5.4080000000,-0.0049375000
-5.4040000000,-0.0052656250
-5.4000000000,-0.0050156250
-5.3960000000,-0.0049062500
-5.3920000000,-0.0051250000
-5.3880000000,-0.0049218750
-5.3840000000,-0.0050468750
-5.3800000000,-0.0049687500
-5.3760000000,-0.0052187500
-5.3720000000,-0.0047812500
-5.3680000000,-0.0049218750
-5.3640000000,-0.0050000000
-5.3600000000,-0.0048906250
-5.3560000000,-0.0051093750
-5.3520000000,-0.0049531250
-5.3480000000,-0.0048750000
-5.3440000000,-0.0051562500
-5.3400000000,-0.0050156250
-5.3360000000,-0.0050000000
-5.3320000000,-0.0048906250
-5.3280000000,-0.0049687500
-5.3240000000,-0.0051093750
-5.3200000000,-0.0047968750
-5.3160000000,-0.0049687500
-5.3120000000,-0.0050781250
-5.3080000000,-0.0050468750
-5.3040000000,-0.0050937500
-5.3000000000,-0.0049687500
-5.2960000000,-0.0049062500
-5.2920000000,-0.0050781250
-5.2880000000,-0.0051718750
-5.2840000000,-0.0049375000
-5.2800000000,-0.0049843750
-5.2760000000,-0.0051718750
-5.2720000000,-0.0047500000
-5.2680000000,-0.0051406250
-5.2640000000,-0.0050468750
-5.2600000000,-0.0048906250
-5.2560000000,-0.0050000000
-5.2520000000,-0.0050625000
-5.2480000000,-0.0051406250
-5.2440000000,-0.0047968750
-5.2400000000,-0.0048750000
-5.2360000000,-0.0050156250
-5.2320000000,-0.0047656250
-5.2280000000,-0.0049687500
-5.2240000000,-0.0050000000
-5.2200000000,-0.0049843750
-5.2160000000,-0.0051562500
-5.2120000000,-0.0049531250
-5.2080000000,-0.0049218750
-5.2040000000,-0.0048906250
-5.2000000000,-0.0050000000
-5.1960000000,-0.0050312500
-5.1920000000,-0.0048750000
-5.1880000000,-0.0048593750
-5.1840000000,-0.0051250000
-5.1800000000,-0.0052500000
-5.1760000000,-0.0053125000
-5.1720000000,-0.0048906250
-5.1680000000,-0.0048437500
-5.1640000000,-0.0049843750
-5.1600000000,-0.0051093750
-5.1560000000,-0.0050625000
-5.1520000000,-0.0052031250
-5.1480000000,-0.0051093750
-5.1440000000,-0.0048125000
-5.1400000000,-0.0049375000
-5.1360000000,-0.0051875000
-5.1320000000,-0.0050156250
-5.1280000000,-0.0047187500
-5.1240000000,-0.0048750000
-5.1200000000,-0.0050625000
-5.1160000000,-0.0049218750
-5.1120000000,-0.0050312500
-5.1080000000,-0.0050937500
-5.1040000000,-0.0049218750
-5.1000000000,-0.0049375000
-5.0960000000,-0.0050000000
-5.0920000000,-0.0048593750
-5.0880000000,-0.0049687500
-5.0840000000,-0.0050625000
-5.0800000000,-0.0049375000
-5.0760000000,-0.0050156250
-5.0720000000,-0.0050312500
-5.0680000000,-0.0049843750
-5.0640000000,-0.0048125000
-5.0600000000,-0.0050312500
-5.0560000000,-0.0050468750
-5.0520000000,-0.0051718750
-5.0480000000,-0.0051093750
-5.0440000000,-0.0048750000
-5.0400000000,-0.0047968750
-5.0360000000,-0.0051093750
-5.0320000000,-0.0050468750
-5.0280000000,-0.0049687500
-5.0240000000,-0.0050000000
-5.0200000000,-0.0051875000
-5.0160000000,-0.0047968750
-5.0120000000,-0.0048281250
-5.0080000000,-0.0050625000
-5.0040000000,-0.0049375000
-5.0000000000,-0.0048906250
-4.9960000000,-0.0050000000
-4.9920000000,-0.0051718750
-4.9880000000,-0.0047343750
-4.9840000000,-0.0048750000
-4.9800000000,-0.0050156250
-4.9760000000,-0.0048593750
-4.9720000000,-0.0048750000
-4.9680000000,-0.0050000000
-4.9640000000,-0.0048906250
-4.9600000000,-0.0051562500
-4.9560000000,-0.0052656250
-4.9520000000,-0.0049375000
-4.9480000000,-0.0050468750
-4.9440000000,-0.0049687500
-4.9400000000,-0.0051250000
-4.9360000000,-0.0048593750
-4.9320000000,-0.0048593750
-4.9280000000,-0.0049375000
-4.9240000000,-0.0051718750
-4.9200000000,-0.0052031250
-4.9160000000,-0.0048281250
-4.9120000000,-0.0048281250
-4.9080000000,-0.0050312500
-4.9040000000,-0.0048281250
-4.9000000000,-0.0049218750
-4.8960000000,-0.0047500000
-4.8920000000,-0.0051875000
-4.8880000000,-0.0049375000
-4.8840000000,-0.0050000000
-4.8800000000,-0.0051093750
-4.8760000000,-0.0050000000
-4.8720000000,-0.0051406250
-4.8680000000,-0.0049531250
-4.8640000000,-0.0051093750
-4.8600000000,-0.0048906250
-4.8560000000,-0.0050156250
-4.8520000000,-0.0050156250
-4.8480000000,-0.0049687500
-4.8440000000,-0.0049375000
-4.8400000000,-0.0050937500
-4.8360000000,-0.0048750000
-4.8320000000,-0.0051406250
-4.8280000000,-0.0049531250
-4.8240000000,-0.0049218750
-4.8200000000,-0.0049843750
-4.8160000000,-0.0050312500
-4.8120000000,-0.0051250000
-4.8080000000,-0.0048125000
-4.8040000000,-0.0049062500
-4.8000000000,-0.0050781250
-4.7960000000,-0.0050000000
-4.7920000000,-0.0051562500
-4.7880000000,-0.0049062500
-4.7840000000,-0.0048281250
-4.7800000000,-0.0050781250
-4.7760000000,-0.0052343750
-4.7720000000,-0.0048750000
-4.7680000000,-0.0050468750
-4.7640000000,-0.0051406250
-4.7600000000,-0.0048437500
-4.7560000000,-0.0048906250
-4.7520000000,-0.0052187500
-4.7480000000,-0.0050781250
-4.7440000000,-0.0049375000
-4.7400000000,-0.0050000000
-4.7360000000,-0.0050781250
-4.7320000000,-0.0049062500
-4.7280000000,-0.0047500000
-4.7240000000,-0.0051875000
-4.7200000000,-0.0049218750
-4.7160000000,-0.0049218750
-4.7120000000,-0.0050156250
-4.7080000000,-0.0049375000
-4.7040000000,-0.0050781250
-4.7000000000,-0.0050312500
-4.6960000000,-0.0050156250
-4.6920000000,-0.0050781250
-4.6880000000,-0.0052500000
-4.6840000000,-0.0051093750
-4.6800000000,-0.0049843750
-4.6760000000,-0.0050781250
-4.6720000000,-0.0047968750
-4.6680000000,-0.0052031250
-4.6640000000,-0.0050781250
-4.6600000000,-0.0049531250
-4.6560000000,-0.0047031250
-4.6520000000,-0.0050312500
-4.6480000000,-0.0049531250
-4.6440000000,-0.0050000000
-4.6400000000,-0.0050312500
-4.6360000000,-0.0052656250
-4.6320000000,-0.0046718750
-4.6280000000,-0.0050625000
-4.6240000000,-0.0051250000
-4.6200000000,-0.0049531250
-4.6160000000,-0.0051875000
-4.6120000000,-0.0050000000
-4.6080000000,-0.0051093750
-4.6040000000,-0.0051093750
-4.6000000000,-0.0047968750
-4.5960000000,-0.0051093750
-4.5920000000,-0.0048125000
-4.5880000000,-0.0052187500
-4.5840000000,-0.0050156250
-4.5800000000,-0.0049062500
-4.5760000000,-0.0051406250
-4.5720000000,-0.0049531250
-4.5680000000,-0.0048593750
-4.5640000000,-0.0049062500
-4.5600000000,-0.0049843750
-4.5560000000,-0.0051093750
-4.5520000000,-0.0048750000
-4.5480000000,-0.0051250000
-4.5440000000,-0.0051093750
-4.5400000000,-0.0050468750
-4.5360000000,-0.0051250000
-4.5320000000,-0.0049531250
-4.5280000000,-0.0048750000
-4.5240000000,-0.0050000000
-4.5200000000,-0.0051718750
-4.5160000000,-0.0049062500
-4.5120000000,-0.0048281250
-4.5080000000,-0.0052031250
-4.5040000000,-0.0049062500
-4.5000000000,-0.0050000000
-4.4960000000,-0.0052968750
-4.4920000000,-0.0049218750
-4.4880000000,-0.0049062500
-4.4840000000,-0.0050000000
-4.4800000000,-0.0050781250
-4.4760000000,-0.0049687500
-4.4720000000,-0.0050625000
-4.4680000000,-0.0050937500
-4.4640000000,-0.0049687500
-4.4600000000,-0.0050312500
-4.4560000000,-0.0049843750
-4.4520000000,-0.0049687500
-4.4480000000,-0.0050937500
-4.4440000000,-0.0051093750
-4.4400000000,-0.0051093750
-4.4360000000,-0.0050468750
-4.4320000000,-0.0050937500
-4.4280000000,-0.0050156250
-4.4240000000,-0.0049218750
-4.4200000000,-0.0049843750
-4.4160000000,-0.0049687500
-4.4120000000,-0.0051875000
-4.4080000000,-0.0052656250
-4.4040000000,-0.0048906250
-4.4000000000,-0.0048750000
-4.3960000000,-0.0050000000
-4.3920000000,-0.0050312500
-4.3880000000,-0.0050156250
-4.3840000000,-0.0048593750
-4.3800000000,-0.0051562500
-4.3760000000,-0.0051093750
-4.3720000000,-0.0048437500
-4.3680000000,-0.0050781250
-4.3640000000,-0.0050156250
-4.3600000000,-0.0049531250
-4.3560000000,-0.0049218750
-4.3520000000,-0.0051093750
-4.3480000000,-0.0051718750
-4.3440000000,-0.0050781250
-4.3400000000,-0.0050625000
-4.3360000000,-0.0050781250
-4.3320000000,-0.0051406250
-4.3280000000,-0.0049843750
-4.3240000000,-0.0049062500
-4.3200000000,-0.0052500000
-4.3160000000,-0.0050937500
-4.3120000000,-0.0049687500
-4.3080000000,-0.0049218750
-4.3040000000,-0.0049218750
-4.3000000000,-0.0051562500
-4.2960000000,-0.0048906250
-4.2920000000,-0.0051718750
-4.2880000000,-0.0050625000
-4.2840000000,-0.0050937500
-4.2800000000,-0.0050625000
-4.2760000000,-0.0049218750
-4.2720000000,-0.0049687500
-4.2680000000,-0.0050468750
-4.2640000000,-0.0050000000
-4.2600000000,-0.0049218750
-4.2560000000,-0.0048593750
-4.2520000000,-0.0051718750
-4.2480000000,-0.0048281250
-4.2440000000,-0.0050156250
-4.2400000000,-0.0050156250
-4.2360000000,-0.0051250000
-4.2320000000,-0.0048906250
-4.2280000000,-0.0049062500
-4.2240000000,-0.0051562500
-4.2200000000,-0.0050156250
-4.2160000000,-0.0050937500
-4.2120000000,-0.0050468750
-4.2080000000,-0.0049375000
-4.2040000000,-0.0050000000
-4.2000000000,-0.0051562500
-4.1960000000,-0.0050781250
-4.1920000000,-0.0051718750
-4.1880000000,-0.0050781250
-4.1840000000,-0.0049687500
-4.1800000000,-0.0048750000
-4.1760000000,-0.0050156250
-4.1720000000,-0.0051406250
-4.1680000000,-0.0049218750
-4.1640000000,-0.0049687500
-4.1600000000,-0.0051562500
-4.1560000000,-0.0050937500
-4.1520000000,-0.0051406250
-4.1480000000,-0.0050625000
-4.1440000000,-0.0048750000
-4.1400000000,-0.0049843750
-4.1360000000,-0.0050468750
-4.1320000000,-0.0049218750
-4.1280000000,-0.0051250000
-4.1240000000,-0.0051250000
-4.1200000000,-0.0050000000
-4.1160000000,-0.0050468750
-4.1120000000,-0.0049687500
-4.1080000000,-0.0050312500
-4.1040000000,-0.0048437500
-4.1000000000,-0.0050625000
-4.0960000000,-0.0051250000
-4.0920000000,-0.0048125000
-4.0880000000,-0.0049375000
-4.0840000000,-0.0050937500
-4.0800000000,-0.0048125000
-4.0760000000,-0.0050781250
-4.0720000000,-0.0048750000
-4.0680000000,-0.0049687500
-4.0640000000,-0.0050000000
-4.0600000000,-0.0050625000
-4.0560000000,-0.0049843750
-4.0520000000,-0.0047812500
-4.0480000000,-0.0050625000
-4.0440000000,-0.0050000000
-4.0400000000,-0.0049062500
-4.0360000000,-0.0049531250
-4.0320000000,-0.0049062500
-4.0280000000,-0.0050468750
-4.0240000000,-0.0051093750
-4.0200000000,-0.0048281250
-4.0160000000,-0.0050156250
-4.0120000000,-0.0050156250
-4.0080000000,-0.0049062500
-4.0040000000,-0.0049375000
-4.0000000000,-0.0049531250
-3.9960000000,-0.0052031250
-3.9920000000,-0.0048125000
-3.9880000000,-0.0051718750
-3.9840000000,-0.0052500000
-3.9800000000,-0.0049531250
-3.9760000000,-0.0048750000
-3.9720000000,-0.0049375000
-3.9680000000,-0.0051562500
-3.9640000000,-0.0050156250
-3.9600000000,-0.0049531250
-3.9560000000,-0.0050937500
-3.9520000000,-0.0047968750
-3.9480000000,-0.0052187500
-3.9440000000,-0.0048750000
-3.9400000000,-0.0050468750
-3.9360000000,-0.0049843750
-3.9320000000,-0.0050156250
-3.9280000000,-0.0048437500
-3.9240000000,-0.0049843750
-3.9200000000,-0.0049218750
-3.9160000000,-0.0049843750
-3.9120000000,-0.0048437500
-3.9080000000,-0.0050468750
-3.9040000000,-0.0050468750
-3.9000000000,-0.0048750000
-3.8960000000,-0.0049843750
-3.8920000000,-0.0048906250
-3.8880000000,-0.0050000000
-3.8840000000,-0.0049375000
-3.8800000000,-0.0051250000
-3.8760000000,-0.0048906250
-3.8720000000,-0.0051875000
-3.8680000000,-0.0052187500
-3.8640000000,-0.0049687500
-3.8600000000,-0.0050312500
-3.8560000000,-0.0051093750
-3.8520000000,-0.0049218750
-3.8480000000,-0.0050312500
-3.8440000000,-0.0049375000
-3.8400000000,-0.0052343750
-3.8360000000,-0.0049531250
-3.8320000000,-0.0047343750
-3.8280000000,-0.0051250000
-3.8240000000,-0.0049062500
-3.8200000000,-0.0050625000
-3.8160000000,-0.0048437500
-3.8120000000,-0.0052812500
-3.8080000000,-0.0051406250
-3.8040000000,-0.0051093750
-3.8000000000,-0.0048906250
-3.7960000000,-0.0049531250
-3.7920000000,-0.0050000000
-3.7880000000,-0.0052031250
-3.7840000000,-0.0048750000
-3.7800000000,-0.0049531250
-3.7760000000,-0.0050937500
-3.7720000000,-0.0050000000
-3.7680000000,-0.0049531250
-3.7640000000,-0.0048750000
-3.7600000000,-0.0049375000
-3.7560000000,-0.0051250000
-3.7520000000,-0.0052187500
-3.7480000000,-0.0050312500
-3.7440000000,-0.0049062500
-3.7400000000,-0.0052343750
-3.7360000000,-0.0047968750
-3.7320000000,-0.0050312500
-3.7280000000,-0.0051562500
-3.7240000000,-0.0052031250
