Time(s),Voltage(V)
-165.0800000000,-0.0044375000
-165.0400000000,-0.0038593750
-165.0000000000,-0.0063125000
-164.9600000000,-0.0075000000
-164.9200000000,-0.0073125000
-164.8800000000,-0.0042968750
-164.8400000000,-0.0019062500
-164.8000000000,-0.0032656250
-164.7600000000,-0.0049531250
-164.7200000000,-0.0057500000
-164.6800000000,-0.0051875000
-164.6400000000,-0.0048906250
-164.6000000000,-0.0068906250
-164.5600000000,-0.0087031250
-164.5200000000,-0.0082031250
-164.4800000000,-0.0046562500
-164.4400000000,-0.0023906250
-164.4000000000,-0.0024375000
-164.3600000000,-0.0049062500
-164.3200000000,-0.0053906250
-164.2800000000,-0.0057343750
-164.2400000000,-0.0048750000
-164.2000000000,-0.0057343750
-164.1600000000,-0.0078125000
-164.1200000000,-0.0075781250
-164.0800000000,-0.0066875000
-164.0400000000,-0.0040937500
-164.0000000000,-0.0025000000
-163.9600000000,-0.0025468750
-163.9200000000,-0.0035156250
-163.8800000000,-0.0048437500
-163.8400000000,-0.0068750000
-163.8000000000,-0.0065156250
-163.7600000000,-0.0068281250
-163.7200000000,-0.0060625000
-163.6800000000,-0.0049843750
-163.6400000000,-0.0058281250
-163.6000000000,-0.0042031250
-163.5600000000,-0.0041093750
-163.5200000000,-0.0041718750
-163.4800000000,-0.0040156250
-163.4400000000,-0.0043750000
-163.4000000000,-0.0057656250
-163.3600000000,-0.0055781250
-163.3200000000,-0.0061875000
-163.2800000000,-0.0065312500
-163.2400000000,-0.0052187500
-163.2000000000,-0.0055156250
-163.1600000000,-0.0038125000
-163.1200000000,-0.0045781250
-163.0800000000,-0.0053593750
-163.0400000000,-0.0045625000
-163.0000000000,-0.0047187500
-162.9600000000,-0.0037812500
-162.9200000000,-0.0042656250
-162.8800000000,-0.0056562500
-162.8400000000,-0.0072812500
-162.8000000000,-0.0077187500
-162.7600000000,-0.0060156250
-162.7200000000,-0.0030468750
-162.6800000000,-0.0022656250
-162.6400000000,-0.0043437500
-162.6000000000,-0.0062656250
-162.5600000000,-0.0069218750
-162.5200000000,-0.0055156250
-162.4800000000,-0.0043125000
-162.4400000000,-0.0046406250
-162.4000000000,-0.0074531250
-162.3600000000,-0.0084218750
-162.3200000000,-0.0069375000
-162.2800000000,-0.0037500000
-162.2400000000,-0.0015468750
-162.2000000000,-0.0029843750
-162.1600000000,-0.0052968750
-162.1200000000,-0.0069062500
-162.0800000000,-0.0071406250
-162.0400000000,-0.0059687500
-162.0000000000,-0.0056718750
-161.9600000000,-0.0061562500
-161.9200000000,-0.0067968750
-161.8800000000,-0.0054218750
-161.8400000000,-0.0043906250
-161.8000000000,-0.0023437500
-161.7600000000,-0.0030312500
-161.7200000000,-0.0040468750
-161.6800000000,-0.0052031250
-161.6400000000,-0.0062812500
-161.6000000000,-0.0061875000
-161.5600000000,-0.0062031250
-161.5200000000,-0.0049531250
-161.4800000000,-0.0058750000
-161.4400000000,-0.0065312500
-161.4000000000,-0.0052031250
-161.3600000000,-0.0038593750
-161.3200000000,-0.0030468750
-161.2800000000,-0.0049062500
-161.2400000000,-0.0072656250
-161.2000000000,-0.0080625000
-161.1600000000,-0.0056250000
-161.1200000000,-0.0044218750
-161.0800000000,-0.0062812500
-161.0400000000,-0.0063750000
-161.0000000000,-0.0059843750
-160.9600000000,-0.0032656250
-160.9200000000,-0.0023281250
-160.8800000000,-0.0038906250
-160.8400000000,-0.0058437500
-160.8000000000,-0.0081875000
-160.7600000000,-0.0071250000
-160.7200000000,-0.0051093750
-160.6800000000,-0.0032187500
-160.6400000000,-0.0037187500
-160.6000000000,-0.0060781250
-160.5600000000,-0.0066250000
-160.5200000000,-0.0056562500
-160.4800000000,-0.0026250000
-160.4400000000,-0.0017343750
-160.4000000000,-0.0050156250
-160.3600000000,-0.0071718750
-160.3200000000,-0.0080000000
-160.2800000000,-0.0052812500
-160.2400000000,-0.0037031250
-160.2000000000,-0.0042031250
-160.1600000000,-0.0058281250
-160.1200000000,-0.0062031250
-160.0800000000,-0.0057031250
-160.0400000000,-0.0041718750
-160.0000000000,-0.0036250000
-159.9600000000,-0.0055312500
-159.9200000000,-0.0070781250
-159.8800000000,-0.0084062500
-159.8400000000,-0.0067343750
-159.8000000000,-0.0044218750
-159.7600000000,-0.0032812500
-159.7200000000,-0.0045312500
-159.6800000000,-0.0047031250
-159.6400000000,-0.0053906250
-159.6000000000,-0.0047500000
-159.5600000000,-0.0047812500
-159.5200000000,-0.0052343750
-159.4800000000,-0.0063750000
-159.4400000000,-0.0062656250
-159.4000000000,-0.0061875000
-159.3600000000,-0.0039218750
-159.3200000000,-0.0032656250
-159.2800000000,-0.0040625000
-159.2400000000,-0.0054062500
-159.2000000000,-0.0070312500
-159.1600000000,-0.0044843750
-159.1200000000,-0.0018906250
-159.0800000000,-0.0032031250
-159.0400000000,-0.0063906250
-159.0000000000,-0.0083281250
-158.9600000000,-0.0063437500
-158.9200000000,-0.0029375000
-158.8800000000,-0.0032656250
-158.8400000000,-0.0052343750
-158.8000000000,-0.0073593750
-158.7600000000,-0.0070468750
-158.7200000000,-0.0040781250
-158.6800000000,-0.0033281250
-158.6400000000,-0.0053906250
-158.6000000000,-0.0079218750
-158.5600000000,-0.0078906250
-158.5200000000,-0.0057031250
-158.4800000000,-0.0039062500
-158.4400000000,-0.0042968750
-158.4000000000,-0.0066250000
-158.3600000000,-0.0077656250
-158.3200000000,-0.0056250000
-158.2800000000,-0.0034375000
-158.2400000000,-0.0033281250
-158.2000000000,-0.0057812500
-158.1600000000,-0.0080937500
-158.1200000000,-0.0068593750
-158.0800000000,-0.0043437500
-158.0400000000,-0.0040937500
-158.0000000000,-0.0053593750
-157.9600000000,-0.0076250000
-157.9200000000,-0.0071406250
-157.8800000000,-0.0041093750
-157.8400000000,-0.0013281250
-157.8000000000,-0.0018125000
-157.7600000000,-0.0039375000
-157.7200000000,-0.0076718750
-157.6800000000,-0.0081562500
-157.6400000000,-0.0057656250
-157.6000000000,-0.0042656250
-157.5600000000,-0.0036093750
-157.5200000000,-0.0049531250
-157.4800000000,-0.0057812500
-157.4400000000,-0.0044218750
-157.4000000000,-0.0039687500
-157.3600000000,-0.0045000000
-157.3200000000,-0.0055468750
-157.2800000000,-0.0071562500
-157.2400000000,-0.0067343750
-157.2000000000,-0.0060312500
-157.1600000000,-0.0050312500
-157.1200000000,-0.0051093750
-157.0800000000,-0.0048125000
-157.0400000000,-0.0049218750
-157.0000000000,-0.0049843750
-156.9600000000,-0.0061562500
-156.9200000000,-0.0056093750
-156.8800000000,-0.0054375000
-156.8400000000,-0.0052656250
-156.8000000000,-0.0059531250
-156.7600000000,-0.0057500000
-156.7200000000,-0.0043906250
-156.6800000000,-0.0043125000
-156.6400000000,-0.0039218750
-156.6000000000,-0.0053437500
-156.5600000000,-0.0065156250
-156.5200000000,-0.0073281250
-156.4800000000,-0.0062500000
-156.4400000000,-0.0047968750
-156.4000000000,-0.0038437500
-156.3600000000,-0.0042656250
-156.3200000000,-0.0059062500
-156.2800000000,-0.0052031250
-156.2400000000,-0.0039843750
-156.2000000000,-0.0045000000
-156.1600000000,-0.0052812500
-156.1200000000,-0.0077031250
-156.0800000000,-0.0074062500
-156.0400000000,-0.0059375000
-156.0000000000,-0.0044062500
-155.9600000000,-0.0045156250
-155.9200000000,-0.0047031250
-155.8800000000,-0.0047656250
-155.8400000000,-0.0038125000
-155.8000000000,-0.0039062500
-155.7600000000,-0.0061718750
-155.7200000000,-0.0075312500
-155.6800000000,-0.0075156250
-155.6400000000,-0.0048437500
-155.6000000000,-0.0033437500
-155.5600000000,-0.0039687500
-155.5200000000,-0.0065000000
-155.4800000000,-0.0065156250
-155.4400000000,-0.0048593750
-155.4000000000,-0.0026406250
-155.3600000000,-0.0020937500
-155.3200000000,-0.0055156250
-155.2800000000,-0.0084687500
-155.2400000000,-0.0079218750
-155.2000000000,-0.0039218750
-155.1600000000,-0.0022500000
-155.1200000000,-0.0054218750
-155.0800000000,-0.0080937500
-155.0400000000,-0.0071562500
-155.0000000000,-0.0025781250
-154.9600000000,-0.0011250000
-154.9200000000,-0.0052656250
-154.8800000000,-0.0081250000
-154.8400000000,-0.0093125000
-154.8000000000,-0.0058750000
-154.7600000000,-0.0029375000
-154.7200000000,-0.0038125000
-154.6800000000,-0.0060625000
-154.6400000000,-0.0059687500
-154.6000000000,-0.0055468750
-154.5600000000,-0.0034531250
-154.5200000000,-0.0035156250
-154.4800000000,-0.0064218750
-154.4400000000,-0.0059531250
-154.4000000000,-0.0065781250
-154.3600000000,-0.0049375000
-154.3200000000,-0.0028593750
-154.2800000000,-0.0036718750
-154.2400000000,-0.0056875000
-154.2000000000,-0.0060937500
-154.1600000000,-0.0047343750
-154.1200000000,-0.0034687500
-154.0800000000,-0.0037500000
-154.0400000000,-0.0058906250
-154.0000000000,-0.0074218750
-153.9600000000,-0.0056250000
-153.9200000000,-0.0036093750
-153.8800000000,-0.0027500000
-153.8400000000,-0.0046875000
-153.8000000000,-0.0067343750
-153.7600000000,-0.0063750000
-153.7200000000,-0.0048906250
-153.6800000000,-0.0036562500
-153.6400000000,-0.0036718750
-153.6000000000,-0.0058593750
-153.5600000000,-0.0064218750
-153.5200000000,-0.0056250000
-153.4800000000,-0.0048906250
-153.4400000000,-0.0043906250
-153.4000000000,-0.0050312500
-153.3600000000,-0.0059687500
-153.3200000000,-0.0062656250
-153.2800000000,-0.0055156250
-153.2400000000,-0.0038906250
-153.2000000000,-0.0044062500
-153.1600000000,-0.0062031250
-153.1200000000,-0.0084531250
-153.0800000000,-0.0077031250
-153.0400000000,-0.0055156250
-153.0000000000,-0.0032812500
-152.9600000000,-0.0031875000
-152.9200000000,-0.0059375000
-152.8800000000,-0.0065156250
-152.8400000000,-0.0055468750
-152.8000000000,-0.0045000000
-152.7600000000,-0.0042187500
-152.7200000000,-0.0051093750
-152.6800000000,-0.0064843750
-152.6400000000,-0.0057343750
-152.6000000000,-0.0043281250
-152.5600000000,-0.0031562500
-152.5200000000,-0.0035625000
-152.4800000000,-0.0053906250
-152.4400000000,-0.0058593750
-152.4000000000,-0.0049843750
-152.3600000000,-0.0047500000
-152.3200000000,-0.0058437500
-152.2800000000,-0.0058281250
-152.2400000000,-0.0062343750
-152.2000000000,-0.0043750000
-152.1600000000,-0.0050781250
-152.1200000000,-0.0070937500
-152.0800000000,-0.0067500000
-152.0400000000,-0.0054062500
-152.0000000000,-0.0025937500
-151.9600000000,-0.0035000000
-151.9200000000,-0.0076562500
-151.8800000000,-0.0094531250
-151.8400000000,-0.0080937500
-151.8000000000,-0.0035312500
-151.7600000000,-0.0022343750
-151.7200000000,-0.0045781250
-151.6800000000,-0.0072187500
-151.6400000000,-0.0082812500
-151.6000000000,-0.0051718750
-151.5600000000,-0.0034531250
-151.5200000000,-0.0038437500
-151.4800000000,-0.0063750000
-151.4400000000,-0.0072812500
-151.4000000000,-0.0061875000
-151.3600000000,-0.0027500000
-151.3200000000,-0.0013750000
-151.2800000000,-0.0032031250
-151.2400000000,-0.0062187500
-151.2000000000,-0.0065312500
-151.1600000000,-0.0058593750
-151.1200000000,-0.0045937500
-151.0800000000,-0.0053437500
-151.0400000000,-0.0064218750
-151.0000000000,-0.0056718750
-150.9600000000,-0.0046718750
-150.9200000000,-0.0032656250
-150.8800000000,-0.0047031250
-150.8400000000,-0.0062343750
-150.8000000000,-0.0060781250
-150.7600000000,-0.0047968750
-150.7200000000,-0.0050625000
-150.6800000000,-0.0052031250
-150.6400000000,-0.0071093750
-150.6000000000,-0.0079843750
-150.5600000000,-0.0073125000
-150.5200000000,-0.0054218750
-150.4800000000,-0.0036562500
-150.4400000000,-0.0036093750
-150.4000000000,-0.0058281250
-150.3600000000,-0.0065781250
-150.3200000000,-0.0062656250
-150.2800000000,-0.0049218750
-150.2400000000,-0.0041093750
-150.2000000000,-0.0070937500
-150.1600000000,-0.0077968750
-150.1200000000,-0.0058906250
-150.0800000000,-0.0025312500
-150.0400000000,-0.0013906250
-150.0000000000,-0.0045468750
-149.9600000000,-0.0069218750
-149.9200000000,-0.0071875000
-149.8800000000,-0.0035625000
-149.8400000000,-0.0019062500
-149.8000000000,-0.0043750000
-149.7600000000,-0.0068906250
-149.7200000000,-0.0067656250
-149.6800000000,-0.0043593750
-149.6400000000,-0.0027968750
-149.6000000000,-0.0045625000
-149.5600000000,-0.0064687500
-149.5200000000,-0.0065781250
-149.4800000000,-0.0052187500
-149.4400000000,-0.0036562500
-149.4000000000,-0.0037812500
-149.3600000000,-0.0059375000
-149.3200000000,-0.0068437500
-149.2800000000,-0.0062656250
-149.2400000000,-0.0057500000
-149.2000000000,-0.0046718750
-149.1600000000,-0.0053750000
-149.1200000000,-0.0058593750
-149.0800000000,-0.0058125000
-149.0400000000,-0.0056718750
-149.0000000000,-0.0055468750
-148.9600000000,-0.0063593750
-148.9200000000,-0.0069218750
-148.8800000000,-0.0056718750
-148.8400000000,-0.0052343750
-148.8000000000,-0.0054531250
-148.7600000000,-0.0049062500
-148.7200000000,-0.0046406250
-148.6800000000,-0.0043125000
-148.6400000000,-0.0054062500
-148.6000000000,-0.0058750000
-148.5600000000,-0.0057656250
-148.5200000000,-0.0049687500
-148.4800000000,-0.0051250000
-148.4400000000,-0.0065625000
-148.4000000000,-0.0052812500
-148.3600000000,-0.0041875000
-148.3200000000,-0.0024375000
-148.2800000000,-0.0034687500
-148.2400000000,-0.0054531250
-148.2000000000,-0.0063906250
-148.1600000000,-0.0073593750
-148.1200000000,-0.0058593750
-148.0800000000,-0.0047500000
-148.0400000000,-0.0048750000
-148.0000000000,-0.0066875000
-147.9600000000,-0.0071250000
-147.9200000000,-0.0039218750
-147.8800000000,-0.0021250000
-147.8400000000,-0.0021562500
-147.8000000000,-0.0053593750
-147.7600000000,-0.0087968750
-147.7200000000,-0.0085000000
-147.6800000000,-0.0054531250
-147.6400000000,-0.0038906250
-147.6000000000,-0.0051562500
-147.5600000000,-0.0074062500
-147.5200000000,-0.0069218750
-147.4800000000,-0.0037812500
-147.4400000000,-0.0016250000
-147.4000000000,-0.0029531250
-147.3600000000,-0.0064531250
-147.3200000000,-0.0083593750
-147.2800000000,-0.0079375000
-147.2400000000,-0.0061718750
-147.2000000000,-0.0046093750
-147.1600000000,-0.0050000000
-147.1200000000,-0.0060468750
-147.0800000000,-0.0062656250
-147.0400000000,-0.0035625000
-147.0000000000,-0.0020937500
-146.9600000000,-0.0026093750
-146.9200000000,-0.0065625000
-146.8800000000,-0.0084375000
-146.8400000000,-0.0074375000
-146.8000000000,-0.0047968750
-146.7600000000,-0.0032968750
-146.7200000000,-0.0054843750
-146.6800000000,-0.0085312500
-146.6400000000,-0.0062968750
-146.6000000000,-0.0022031250
-146.5600000000,-0.0009843750
-146.5200000000,-0.0030156250
-146.4800000000,-0.0067812500
-146.4400000000,-0.0081093750
-146.4000000000,-0.0067656250
-146.3600000000,-0.0058750000
-146.3200000000,-0.0044687500
-146.2800000000,-0.0046250000
-146.2400000000,-0.0037343750
-146.2000000000,-0.0043593750
-146.1600000000,-0.0047968750
-146.1200000000,-0.0047656250
-146.0800000000,-0.0045312500
-146.0400000000,-0.0046406250
-146.0000000000,-0.0065625000
-145.9600000000,-0.0070156250
-145.9200000000,-0.0051093750
-145.8800000000,-0.0036406250
-145.8400000000,-0.0036406250
-145.8000000000,-0.0054375000
-145.7600000000,-0.0062343750
-145.7200000000,-0.0038750000
-145.6800000000,-0.0027343750
-145.6400000000,-0.0045468750
-145.6000000000,-0.0079531250
-145.5600000000,-0.0096406250
-145.5200000000,-0.0073906250
-145.4800000000,-0.0027812500
-145.4400000000,-0.0013281250
-145.4000000000,-0.0029687500
-145.3600000000,-0.0050468750
-145.3200000000,-0.0072187500
-145.2800000000,-0.0053593750
-145.2400000000,-0.0040625000
-145.2000000000,-0.0042968750
-145.1600000000,-0.0052187500
-145.1200000000,-0.0080781250
-145.0800000000,-0.0061875000
-145.0400000000,-0.0037968750
-145.0000000000,-0.0025937500
-144.9600000000,-0.0041718750
-144.9200000000,-0.0070468750
-144.8800000000,-0.0055937500
-144.8400000000,-0.0042500000
-144.8000000000,-0.0036406250
-144.7600000000,-0.0044687500
-144.7200000000,-0.0069218750
-144.6800000000,-0.0069218750
-144.6400000000,-0.0054375000
-144.6000000000,-0.0039375000
-144.5600000000,-0.0044531250
-144.5200000000,-0.0053437500
-144.4800000000,-0.0053281250
-144.4400000000,-0.0053437500
-144.4000000000,-0.0055000000
-144.3600000000,-0.0057656250
-144.3200000000,-0.0052187500
-144.2800000000,-0.0057500000
-144.2400000000,-0.0058593750
-144.2000000000,-0.0060937500
-144.1600000000,-0.0058437500
-144.1200000000,-0.0056562500
-144.0800000000,-0.0051875000
-144.0400000000,-0.0041093750
-144.0000000000,-0.0037968750
-143.9600000000,-0.0046250000
-143.9200000000,-0.0052812500
-143.8800000000,-0.0066718750
-143.8400000000,-0.0055625000
-143.8000000000,-0.0046718750
-143.7600000000,-0.0045312500
-143.7200000000,-0.0053437500
-143.6800000000,-0.0060312500
-143.6400000000,-0.0058750000
-143.6000000000,-0.0042343750
-143.5600000000,-0.0044843750
-143.5200000000,-0.0049843750
-143.4800000000,-0.0051093750
-143.4400000000,-0.0056562500
-143.4000000000,-0.0048750000
-143.3600000000,-0.0052031250
-143.3200000000,-0.0058281250
-143.2800000000,-0.0051718750
-143.2400000000,-0.0052812500
-143.2000000000,-0.0058906250
-143.1600000000,-0.0053437500
-143.1200000000,-0.0059687500
-143.0800000000,-0.0050937500
-143.0400000000,-0.0051093750
-143.0000000000,-0.0048906250
-142.9600000000,-0.0050468750
-142.9200000000,-0.0047812500
-142.8800000000,-0.0051875000
-142.8400000000,-0.0060937500
-142.8000000000,-0.0058281250
-142.7600000000,-0.0053906250
-142.7200000000,-0.0046406250
-142.6800000000,-0.0050468750
-142.6400000000,-0.0065312500
-142.6000000000,-0.0055781250
-142.5600000000,-0.0043437500
-142.5200000000,-0.0036093750
-142.4800000000,-0.0040937500
-142.4400000000,-0.0067031250
-142.4000000000,-0.0064375000
-142.3600000000,-0.0058906250
-142.3200000000,-0.0050156250
-142.2800000000,-0.0059062500
-142.2400000000,-0.0056718750
-142.2000000000,-0.0044531250
-142.1600000000,-0.0041718750
-142.1200000000,-0.0044062500
-142.0800000000,-0.0065468750
-142.0400000000,-0.0066093750
-142.0000000000,-0.0052812500
-141.9600000000,-0.0045312500
-141.9200000000,-0.0052343750
-141.8800000000,-0.0053281250
-141.8400000000,-0.0049843750
-141.8000000000,-0.0026875000
-141.7600000000,-0.0029218750
-141.7200000000,-0.0050312500
-141.6800000000,-0.0068750000
-141.6400000000,-0.0084062500
-141.6000000000,-0.0050156250
-141.5600000000,-0.0030000000
-141.5200000000,-0.0039375000
-141.4800000000,-0.0068125000
-141.4400000000,-0.0066718750
-141.4000000000,-0.0048750000
-141.3600000000,-0.0024687500
-141.3200000000,-0.0034218750
-141.2800000000,-0.0073437500
-141.2400000000,-0.0084375000
-141.2000000000,-0.0056562500
-141.1600000000,-0.0027031250
-141.1200000000,-0.0025000000
-141.0800000000,-0.0054218750
-141.0400000000,-0.0078906250
-141.0000000000,-0.0062968750
-140.9600000000,-0.0040156250
-140.9200000000,-0.0031406250
-140.8800000000,-0.0051718750
-140.8400000000,-0.0074843750
-140.8000000000,-0.0076562500
-140.7600000000,-0.0053281250
-140.7200000000,-0.0030937500
-140.6800000000,-0.0036875000
-140.6400000000,-0.0068125000
-140.6000000000,-0.0077812500
-140.5600000000,-0.0064843750
-140.5200000000,-0.0038281250
-140.4800000000,-0.0020468750
-140.4400000000,-0.0040468750
-140.4000000000,-0.0066562500
-140.3600000000,-0.0082031250
-140.3200000000,-0.0053125000
-140.2800000000,-0.0034218750
-140.2400000000,-0.0032656250
-140.2000000000,-0.0050312500
-140.1600000000,-0.0079687500
-140.1200000000,-0.0063906250
-140.0800000000,-0.0050937500
-140.0400000000,-0.0035781250
